nodenumber,    x-coordinate,    y-coordinate,    x-coordinate,    y-coordinate,  turb-diss-rate,turb-kinetic-energy,      x-velocity,      y-velocity,        pressure
       138, 1.413363687E-01, 0.000000000E+00, 1.413363687E-01, 0.000000000E+00, 6.232633325E-07, 2.948829692E-10, 0.000000000E+00, 0.000000000E+00, 3.656109368E-01
       139, 1.419730368E-01, 0.000000000E+00, 1.419730368E-01, 0.000000000E+00, 6.450547685E-07, 3.052024466E-10, 0.000000000E+00, 0.000000000E+00, 3.691702201E-01
       140, 1.426097050E-01, 0.000000000E+00, 1.426097050E-01, 0.000000000E+00, 6.206049467E-07, 2.936415624E-10, 0.000000000E+00, 0.000000000E+00, 3.726782661E-01
       141, 1.432463731E-01, 0.000000000E+00, 1.432463731E-01, 0.000000000E+00, 6.355585825E-07, 3.007243755E-10, 0.000000000E+00, 0.000000000E+00, 3.762054027E-01
       142, 1.438830413E-01, 0.000000000E+00, 1.438830413E-01, 0.000000000E+00, 6.642295212E-07, 3.142927411E-10, 0.000000000E+00, 0.000000000E+00, 3.797307173E-01
       143, 1.445197094E-01, 0.000000000E+00, 1.445197094E-01, 0.000000000E+00, 6.328274379E-07, 2.994178148E-10, 0.000000000E+00, 0.000000000E+00, 3.832125763E-01
       144, 1.451563776E-01, 0.000000000E+00, 1.451563776E-01, 0.000000000E+00, 5.874637152E-07, 2.779069094E-10, 0.000000000E+00, 0.000000000E+00, 3.866699223E-01
       145, 1.457930457E-01, 0.000000000E+00, 1.457930457E-01, 0.000000000E+00, 5.963344261E-07, 2.819903591E-10, 0.000000000E+00, 0.000000000E+00, 3.901240240E-01
       146, 1.464297139E-01, 0.000000000E+00, 1.464297139E-01, 0.000000000E+00, 6.177383168E-07, 2.919006179E-10, 0.000000000E+00, 0.000000000E+00, 3.935827038E-01
       147, 1.470663820E-01, 0.000000000E+00, 1.470663820E-01, 0.000000000E+00, 6.042746591E-07, 2.851553626E-10, 0.000000000E+00, 0.000000000E+00, 3.970235711E-01
       148, 1.477030501E-01, 0.000000000E+00, 1.477030501E-01, 0.000000000E+00, 5.889099354E-07, 2.772840609E-10, 0.000000000E+00, 0.000000000E+00, 4.004527228E-01
       149, 1.483397183E-01, 0.000000000E+00, 1.483397183E-01, 0.000000000E+00, 5.799363046E-07, 2.721018046E-10, 0.000000000E+00, 0.000000000E+00, 4.038511791E-01
       150, 1.489763864E-01, 0.000000000E+00, 1.489763864E-01, 0.000000000E+00, 6.083288725E-07, 2.839309059E-10, 0.000000000E+00, 0.000000000E+00, 4.072368315E-01
       151, 1.496130546E-01, 0.000000000E+00, 1.496130546E-01, 0.000000000E+00, 6.166767925E-07, 2.859341271E-10, 0.000000000E+00, 0.000000000E+00, 4.106337629E-01
       152, 1.502497227E-01, 0.000000000E+00, 1.502497227E-01, 0.000000000E+00, 5.754762072E-07, 2.645398801E-10, 0.000000000E+00, 0.000000000E+00, 4.139658553E-01
       153, 1.508863909E-01, 0.000000000E+00, 1.508863909E-01, 0.000000000E+00, 5.898027453E-07, 2.683185085E-10, 0.000000000E+00, 0.000000000E+00, 4.172736733E-01
       154, 1.515230590E-01, 0.000000000E+00, 1.515230590E-01, 0.000000000E+00, 6.295652561E-07, 2.835224313E-10, 0.000000000E+00, 0.000000000E+00, 4.205977792E-01
       155, 1.521597272E-01, 0.000000000E+00, 1.521597272E-01, 0.000000000E+00, 6.467950364E-07, 2.884132516E-10, 0.000000000E+00, 0.000000000E+00, 4.239060477E-01
       156, 1.527963953E-01, 0.000000000E+00, 1.527963953E-01, 0.000000000E+00, 6.588711652E-07, 2.914902286E-10, 0.000000000E+00, 0.000000000E+00, 4.271873194E-01
       157, 1.534330635E-01, 0.000000000E+00, 1.534330635E-01, 0.000000000E+00, 6.402137567E-07, 2.819179265E-10, 0.000000000E+00, 0.000000000E+00, 4.304183607E-01
       158, 1.540697316E-01, 0.000000000E+00, 1.540697316E-01, 0.000000000E+00, 5.968697300E-07, 2.627941559E-10, 0.000000000E+00, 0.000000000E+00, 4.335879102E-01
       159, 1.547063997E-01, 0.000000000E+00, 1.547063997E-01, 0.000000000E+00, 6.080542437E-07, 2.691362621E-10, 0.000000000E+00, 0.000000000E+00, 4.367468968E-01
       160, 1.553430679E-01, 0.000000000E+00, 1.553430679E-01, 0.000000000E+00, 6.427189552E-07, 2.868590238E-10, 0.000000000E+00, 0.000000000E+00, 4.399482919E-01
       161, 1.559797360E-01, 0.000000000E+00, 1.559797360E-01, 0.000000000E+00, 6.385354208E-07, 2.879441495E-10, 0.000000000E+00, 0.000000000E+00, 4.430997673E-01
       162, 1.566164042E-01, 0.000000000E+00, 1.566164042E-01, 0.000000000E+00, 5.821744592E-07, 2.653075103E-10, 0.000000000E+00, 0.000000000E+00, 4.462555389E-01
       163, 1.572530723E-01, 0.000000000E+00, 1.572530723E-01, 0.000000000E+00, 4.954612982E-07, 2.282007974E-10, 0.000000000E+00, 0.000000000E+00, 4.494741833E-01
       164, 1.578897405E-01, 0.000000000E+00, 1.578897405E-01, 0.000000000E+00, 5.095705096E-07, 2.369323337E-10, 0.000000000E+00, 0.000000000E+00, 4.526611108E-01
       165, 1.585264086E-01, 0.000000000E+00, 1.585264086E-01, 0.000000000E+00, 5.911966987E-07, 2.767006796E-10, 0.000000000E+00, 0.000000000E+00, 4.558645264E-01
       166, 1.591630768E-01, 0.000000000E+00, 1.591630768E-01, 0.000000000E+00, 6.443937180E-07, 3.030070114E-10, 0.000000000E+00, 0.000000000E+00, 4.589999221E-01
       167, 1.597997449E-01, 0.000000000E+00, 1.597997449E-01, 0.000000000E+00, 6.438411604E-07, 3.036606785E-10, 0.000000000E+00, 0.000000000E+00, 4.620230258E-01
       168, 1.604364131E-01, 0.000000000E+00, 1.604364131E-01, 0.000000000E+00, 5.893194165E-07, 2.784681641E-10, 0.000000000E+00, 0.000000000E+00, 4.650019663E-01
       169, 1.610730812E-01, 0.000000000E+00, 1.610730812E-01, 0.000000000E+00, 5.860465261E-07, 2.772424471E-10, 0.000000000E+00, 0.000000000E+00, 4.679890727E-01
       170, 1.617097494E-01, 0.000000000E+00, 1.617097494E-01, 0.000000000E+00, 6.169049065E-07, 2.920134541E-10, 0.000000000E+00, 0.000000000E+00, 4.710052032E-01
       171, 1.623464175E-01, 0.000000000E+00, 1.623464175E-01, 0.000000000E+00, 6.081544552E-07, 2.879544857E-10, 0.000000000E+00, 0.000000000E+00, 4.740108046E-01
       172, 1.629830856E-01, 0.000000000E+00, 1.629830856E-01, 0.000000000E+00, 5.832591447E-07, 2.762040311E-10, 0.000000000E+00, 0.000000000E+00, 4.769502657E-01
       173, 1.636197538E-01, 0.000000000E+00, 1.636197538E-01, 0.000000000E+00, 6.006052090E-07, 2.844419874E-10, 0.000000000E+00, 0.000000000E+00, 4.798744991E-01
       174, 1.642564219E-01, 0.000000000E+00, 1.642564219E-01, 0.000000000E+00, 6.371237637E-07, 3.017502638E-10, 0.000000000E+00, 0.000000000E+00, 4.827996509E-01
       175, 1.648930901E-01, 0.000000000E+00, 1.648930901E-01, 0.000000000E+00, 6.088282650E-07, 2.883424362E-10, 0.000000000E+00, 0.000000000E+00, 4.856475620E-01
       176, 1.655297582E-01, 0.000000000E+00, 1.655297582E-01, 0.000000000E+00, 5.206860839E-07, 2.465839854E-10, 0.000000000E+00, 0.000000000E+00, 4.885643144E-01
       177, 1.661664264E-01, 0.000000000E+00, 1.661664264E-01, 0.000000000E+00, 4.308221236E-07, 2.040226467E-10, 0.000000000E+00, 0.000000000E+00, 4.915388291E-01
       178, 1.668030945E-01, 0.000000000E+00, 1.668030945E-01, 0.000000000E+00, 4.260994607E-07, 2.017915052E-10, 0.000000000E+00, 0.000000000E+00, 4.944936739E-01
       179, 1.674397627E-01, 0.000000000E+00, 1.674397627E-01, 0.000000000E+00, 4.760176076E-07, 2.254386395E-10, 0.000000000E+00, 0.000000000E+00, 4.973919212E-01
       180, 1.680764308E-01, 0.000000000E+00, 1.680764308E-01, 0.000000000E+00, 5.000827628E-07, 2.368422055E-10, 0.000000000E+00, 0.000000000E+00, 5.002265069E-01
       181, 1.687130990E-01, 0.000000000E+00, 1.687130990E-01, 0.000000000E+00, 4.998658316E-07, 2.367470650E-10, 0.000000000E+00, 0.000000000E+00, 5.029889561E-01
       182, 1.693497671E-01, 0.000000000E+00, 1.693497671E-01, 0.000000000E+00, 5.314077961E-07, 2.516951482E-10, 0.000000000E+00, 0.000000000E+00, 5.057099296E-01
       183, 1.699864352E-01, 0.000000000E+00, 1.699864352E-01, 0.000000000E+00, 5.389369532E-07, 2.552727451E-10, 0.000000000E+00, 0.000000000E+00, 5.084885964E-01
       184, 1.706231034E-01, 0.000000000E+00, 1.706231034E-01, 0.000000000E+00, 5.001137152E-07, 2.368956669E-10, 0.000000000E+00, 0.000000000E+00, 5.111911933E-01
       185, 1.712597715E-01, 0.000000000E+00, 1.712597715E-01, 0.000000000E+00, 5.197147466E-07, 2.461896943E-10, 0.000000000E+00, 0.000000000E+00, 5.138555738E-01
       186, 1.718964397E-01, 0.000000000E+00, 1.718964397E-01, 0.000000000E+00, 5.419971241E-07, 2.567556275E-10, 0.000000000E+00, 0.000000000E+00, 5.165897289E-01
       187, 1.725331078E-01, 0.000000000E+00, 1.725331078E-01, 0.000000000E+00, 5.179540439E-07, 2.453745737E-10, 0.000000000E+00, 0.000000000E+00, 5.192979354E-01
       188, 1.731697760E-01, 0.000000000E+00, 1.731697760E-01, 0.000000000E+00, 4.894715023E-07, 2.318847123E-10, 0.000000000E+00, 0.000000000E+00, 5.219923868E-01
       189, 1.738064441E-01, 0.000000000E+00, 1.738064441E-01, 0.000000000E+00, 4.514719274E-07, 2.138890575E-10, 0.000000000E+00, 0.000000000E+00, 5.246431812E-01
       190, 1.744431123E-01, 0.000000000E+00, 1.744431123E-01, 0.000000000E+00, 4.576803946E-07, 2.168403658E-10, 0.000000000E+00, 0.000000000E+00, 5.272549040E-01
       191, 1.750797804E-01, 0.000000000E+00, 1.750797804E-01, 0.000000000E+00, 4.990963171E-07, 2.364666450E-10, 0.000000000E+00, 0.000000000E+00, 5.298879730E-01
       192, 1.757164486E-01, 0.000000000E+00, 1.757164486E-01, 0.000000000E+00, 5.205918008E-07, 2.466502442E-10, 0.000000000E+00, 0.000000000E+00, 5.324940337E-01
       193, 1.763531167E-01, 0.000000000E+00, 1.763531167E-01, 0.000000000E+00, 5.428260139E-07, 2.571713257E-10, 0.000000000E+00, 0.000000000E+00, 5.350054595E-01
       194, 1.769897849E-01, 0.000000000E+00, 1.769897849E-01, 0.000000000E+00, 5.043445828E-07, 2.389277935E-10, 0.000000000E+00, 0.000000000E+00, 5.374868571E-01
       195, 1.776264530E-01, 0.000000000E+00, 1.776264530E-01, 0.000000000E+00, 4.793482179E-07, 2.270860328E-10, 0.000000000E+00, 0.000000000E+00, 5.400257712E-01
       196, 1.782631211E-01, 0.000000000E+00, 1.782631211E-01, 0.000000000E+00, 5.010373492E-07, 2.373625756E-10, 0.000000000E+00, 0.000000000E+00, 5.425706773E-01
       197, 1.788997893E-01, 0.000000000E+00, 1.788997893E-01, 0.000000000E+00, 4.616872657E-07, 2.187273168E-10, 0.000000000E+00, 0.000000000E+00, 5.450740423E-01
       198, 1.795364574E-01, 0.000000000E+00, 1.795364574E-01, 0.000000000E+00, 4.509505651E-07, 2.136559598E-10, 0.000000000E+00, 0.000000000E+00, 5.475633435E-01
       199, 1.801731256E-01, 0.000000000E+00, 1.801731256E-01, 0.000000000E+00, 4.724885860E-07, 2.238717566E-10, 0.000000000E+00, 0.000000000E+00, 5.500583891E-01
       200, 1.808097937E-01, 0.000000000E+00, 1.808097937E-01, 0.000000000E+00, 4.708056800E-07, 2.230798130E-10, 0.000000000E+00, 0.000000000E+00, 5.525388065E-01
       201, 1.814464619E-01, 0.000000000E+00, 1.814464619E-01, 0.000000000E+00, 4.530257704E-07, 2.146578821E-10, 0.000000000E+00, 0.000000000E+00, 5.550013923E-01
       202, 1.820831300E-01, 0.000000000E+00, 1.820831300E-01, 0.000000000E+00, 4.105640116E-07, 1.945397231E-10, 0.000000000E+00, 0.000000000E+00, 5.574083728E-01
       203, 1.827197982E-01, 0.000000000E+00, 1.827197982E-01, 0.000000000E+00, 4.082134271E-07, 1.934290688E-10, 0.000000000E+00, 0.000000000E+00, 5.597976490E-01
       204, 1.833564663E-01, 0.000000000E+00, 1.833564663E-01, 0.000000000E+00, 4.256756102E-07, 2.017089742E-10, 0.000000000E+00, 0.000000000E+00, 5.622118996E-01
       205, 1.839931345E-01, 0.000000000E+00, 1.839931345E-01, 0.000000000E+00, 4.243968782E-07, 2.011062950E-10, 0.000000000E+00, 0.000000000E+00, 5.646139823E-01
       206, 1.846298026E-01, 0.000000000E+00, 1.846298026E-01, 0.000000000E+00, 4.232230034E-07, 2.005487472E-10, 0.000000000E+00, 0.000000000E+00, 5.670039649E-01
       207, 1.852664707E-01, 0.000000000E+00, 1.852664707E-01, 0.000000000E+00, 4.214002404E-07, 1.996804258E-10, 0.000000000E+00, 0.000000000E+00, 5.693925250E-01
       208, 1.859031389E-01, 0.000000000E+00, 1.859031389E-01, 0.000000000E+00, 4.107086527E-07, 1.946086965E-10, 0.000000000E+00, 0.000000000E+00, 5.717714415E-01
       209, 1.865398070E-01, 0.000000000E+00, 1.865398070E-01, 0.000000000E+00, 3.810451069E-07, 1.805425322E-10, 0.000000000E+00, 0.000000000E+00, 5.740775760E-01
       210, 1.871764751E-01, 0.000000000E+00, 1.871764751E-01, 0.000000000E+00, 3.884336907E-07, 1.840208065E-10, 0.000000000E+00, 0.000000000E+00, 5.763542069E-01
       211, 1.878131432E-01, 0.000000000E+00, 1.878131432E-01, 0.000000000E+00, 4.121660182E-07, 1.952178962E-10, 0.000000000E+00, 0.000000000E+00, 5.786725521E-01
       212, 1.884498113E-01, 0.000000000E+00, 1.884498113E-01, 0.000000000E+00, 4.147202098E-07, 1.963300905E-10, 0.000000000E+00, 0.000000000E+00, 5.809951889E-01
       213, 1.890864793E-01, 0.000000000E+00, 1.890864793E-01, 0.000000000E+00, 4.045270187E-07, 1.913235332E-10, 0.000000000E+00, 0.000000000E+00, 5.832846497E-01
       214, 1.897231473E-01, 0.000000000E+00, 1.897231473E-01, 0.000000000E+00, 3.659793006E-07, 1.728029864E-10, 0.000000000E+00, 0.000000000E+00, 5.855077105E-01
       215, 1.903598152E-01, 0.000000000E+00, 1.903598152E-01, 0.000000000E+00, 3.595357481E-07, 1.692335009E-10, 0.000000000E+00, 0.000000000E+00, 5.877169802E-01
       216, 1.909964831E-01, 0.000000000E+00, 1.909964831E-01, 0.000000000E+00, 3.738163116E-07, 1.751489683E-10, 0.000000000E+00, 0.000000000E+00, 5.899216386E-01
       217, 1.916331508E-01, 0.000000000E+00, 1.916331508E-01, 0.000000000E+00, 3.693769347E-07, 1.718764901E-10, 0.000000000E+00, 0.000000000E+00, 5.921057661E-01
       218, 1.922698184E-01, 0.000000000E+00, 1.922698184E-01, 0.000000000E+00, 3.623009240E-07, 1.669891262E-10, 0.000000000E+00, 0.000000000E+00, 5.942737342E-01
       219, 1.929064860E-01, 0.000000000E+00, 1.929064860E-01, 0.000000000E+00, 3.535241149E-07, 1.607817348E-10, 0.000000000E+00, 0.000000000E+00, 5.964364322E-01
       220, 1.935431534E-01, 0.000000000E+00, 1.935431534E-01, 0.000000000E+00, 3.420280549E-07, 1.529550489E-10, 0.000000000E+00, 0.000000000E+00, 5.986062008E-01
       221, 1.941798207E-01, 0.000000000E+00, 1.941798207E-01, 0.000000000E+00, 3.227040485E-07, 1.414691240E-10, 0.000000000E+00, 0.000000000E+00, 6.007937019E-01
       222, 1.948164880E-01, 0.000000000E+00, 1.948164880E-01, 0.000000000E+00, 2.930632760E-07, 1.257817604E-10, 0.000000000E+00, 0.000000000E+00, 6.029513467E-01
       223, 1.954531551E-01, 0.000000000E+00, 1.954531551E-01, 0.000000000E+00, 2.885934132E-07, 1.210584503E-10, 0.000000000E+00, 0.000000000E+00, 6.050907083E-01
       224, 1.960898222E-01, 0.000000000E+00, 1.960898222E-01, 0.000000000E+00, 2.998073565E-07, 1.234170449E-10, 0.000000000E+00, 0.000000000E+00, 6.072720501E-01
       225, 1.967264893E-01, 0.000000000E+00, 1.967264893E-01, 0.000000000E+00, 2.900374188E-07, 1.174696304E-10, 0.000000000E+00, 0.000000000E+00, 6.094730012E-01
       226, 1.973631666E-01, 0.000000000E+00, 1.973631666E-01, 0.000000000E+00, 2.722883585E-07, 1.090038863E-10, 0.000000000E+00, 0.000000000E+00, 6.116469701E-01
       227, 1.980000000E-01, 0.000000000E+00, 1.980000000E-01, 0.000000000E+00, 2.765204623E-07, 1.099514568E-10, 0.000000000E+00, 0.000000000E+00, 6.137441552E-01
       228, 5.335384788E-02, 8.669807354E-06, 5.335384788E-02, 8.669807354E-06, 6.016661755E-09, 2.659606204E-12, 0.000000000E+00, 0.000000000E+00, 3.204971760E-02
       229, 1.986510635E-01, 8.802049866E-06, 1.986510635E-01, 8.802049866E-06, 2.899154616E-07, 1.151659070E-10, 0.000000000E+00, 0.000000000E+00, 6.158395009E-01
       230, 5.270897690E-02, 3.458175330E-05, 5.270897690E-02, 3.458175330E-05, 5.625594757E-09, 2.425317811E-12, 0.000000000E+00, 0.000000000E+00, 3.182389119E-02
       231, 1.992999741E-01, 3.506253887E-05, 1.992999741E-01, 3.506253887E-05, 2.835000005E-07, 1.130204894E-10, 0.000000000E+00, 0.000000000E+00, 6.178859431E-01
       232, 1.979995732E-01, 6.314580935E-05, 1.979995732E-01, 6.314580935E-05, 4.719348551E-07, 6.210208419E-10,-1.931520613E-04,-1.995203775E-06, 6.137368244E-01
       233, 1.973631666E-01, 6.333745815E-05, 1.973631666E-01, 6.333745815E-05, 4.785026557E-07, 6.524880642E-10,-2.058345010E-04,-4.147285856E-07, 6.116434428E-01
       234, 1.967264893E-01, 6.371160921E-05, 1.967264893E-01, 6.371160921E-05, 5.096355097E-07, 7.031596645E-10,-2.103752091E-04,-1.299766054E-07, 6.094734038E-01
       235, 1.960898222E-01, 6.424897420E-05, 1.960898222E-01, 6.424897420E-05, 5.268985722E-07, 7.391194241E-10,-2.139311684E-04,-1.273745066E-07, 6.072726608E-01
       236, 1.954531551E-01, 6.487697934E-05, 1.954531551E-01, 6.487697934E-05, 5.071420518E-07, 7.249631272E-10,-2.168066119E-04,-6.002186053E-08, 6.050923937E-01
       237, 1.948164880E-01, 6.560556087E-05, 1.948164880E-01, 6.560556087E-05, 5.149615146E-07, 7.535254890E-10,-2.194842966E-04,-7.519067241E-08, 6.029539025E-01
       238, 1.534330635E-01, 6.647445592E-05, 1.534330635E-01, 6.647445592E-05, 1.125392222E-06, 1.689127030E-09,-4.405746795E-04,-4.414104605E-07, 4.304150513E-01
       239, 1.540697316E-01, 6.645782788E-05, 1.540697316E-01, 6.645782788E-05, 1.048921338E-06, 1.573778192E-09,-4.368971551E-04,-2.723750694E-07, 4.335858062E-01
       240, 1.941798207E-01, 6.633970040E-05, 1.941798207E-01, 6.633970040E-05, 5.672211399E-07, 8.481019316E-10,-2.220731796E-04,-7.754446405E-08, 6.007965114E-01
       241, 1.527963953E-01, 6.664224333E-05, 1.527963953E-01, 6.664224333E-05, 1.158305502E-06, 1.746988033E-09,-4.475187683E-04,-6.055745924E-07, 4.271815764E-01
       242, 1.547063997E-01, 6.664818538E-05, 1.547063997E-01, 6.664818538E-05, 1.068832429E-06, 1.612701967E-09,-4.346701490E-04,-4.239644886E-07, 4.367406767E-01
       243, 1.521597272E-01, 6.692309926E-05, 1.521597272E-01, 6.692309926E-05, 1.137187800E-06, 1.729134597E-09,-4.561331967E-04,-6.387353102E-07, 4.239001442E-01
       244, 1.553430679E-01, 6.694906271E-05, 1.553430679E-01, 6.694906271E-05, 1.130026106E-06, 1.719793138E-09,-4.306883187E-04,-5.029029823E-07, 4.399412951E-01
       245, 1.935431534E-01, 6.700472127E-05, 1.935431534E-01, 6.700472127E-05, 6.011396520E-07, 9.169631745E-10,-2.241862374E-04,-1.288074188E-08, 5.986090716E-01
       246, 5.400060176E-02, 6.727434505E-05, 5.400060176E-02, 6.727434505E-05, 1.211733173E-08, 1.813574554E-11,-2.350918313E-05, 7.763793499E-07, 3.226918941E-02
       247, 1.515230590E-01, 6.726680745E-05, 1.515230590E-01, 6.726680745E-05, 1.107005066E-06, 1.700399436E-09,-4.652808039E-04,-6.440580464E-07, 4.205915408E-01
       248, 1.559797360E-01, 6.730002340E-05, 1.559797360E-01, 6.730002340E-05, 1.122666579E-06, 1.726569473E-09,-4.302031303E-04, 1.056457788E-07, 4.431009103E-01
       249, 1.508863909E-01, 6.762932341E-05, 1.508863909E-01, 6.762932341E-05, 1.037163107E-06, 1.609654078E-09,-4.743306509E-04,-5.191314762E-07, 4.172689080E-01
       250, 1.566164042E-01, 6.768839172E-05, 1.566164042E-01, 6.768839172E-05, 1.023773374E-06, 1.591616920E-09,-4.363823196E-04, 4.831813810E-07, 4.462606763E-01
       251, 1.929064860E-01, 6.760306353E-05, 1.929064860E-01, 6.760306353E-05, 6.215237541E-07, 9.644713306E-10,-2.258162192E-04,-4.256887183E-08, 5.964384946E-01
       252, 5.464948672E-02, 6.791308947E-05, 5.464948672E-02, 6.791308947E-05, 1.457144363E-08, 2.284258044E-11,-3.169753958E-05, 6.961936541E-07, 3.249166544E-02
       253, 1.502497227E-01, 6.797176623E-05, 1.502497227E-01, 6.797176623E-05, 1.011866754E-06, 1.587003328E-09,-4.814652961E-04,-4.128552951E-07, 4.139635092E-01
       254, 1.572530723E-01, 6.806089613E-05, 1.572530723E-01, 6.806089613E-05, 8.712238623E-07, 1.369227125E-09,-4.410448706E-04,-1.142144024E-07, 4.494725585E-01
       255, 1.922698184E-01, 6.804357492E-05, 1.922698184E-01, 6.804357492E-05, 6.368594693E-07, 1.001442592E-09,-2.279504526E-04,-1.480344171E-07, 5.942740770E-01
       256, 1.496130546E-01, 6.828150314E-05, 1.496130546E-01, 6.828150314E-05, 1.084630646E-06, 1.716290607E-09,-4.882053431E-04,-5.621937178E-07, 4.106286595E-01
       257, 5.529831787E-02, 6.841643827E-05, 5.529831787E-02, 6.841643827E-05, 1.700825198E-08, 2.705921001E-11,-3.935794281E-05, 6.763484422E-07, 3.270518001E-02
       258, 1.578897405E-01, 6.835204941E-05, 1.578897405E-01, 6.835204941E-05, 8.958339624E-07, 1.421193887E-09,-4.376806145E-04,-8.414589182E-07, 4.526506859E-01
       259, 1.916331508E-01, 6.836757285E-05, 1.916331508E-01, 6.836757285E-05, 6.492900326E-07, 1.030673304E-09,-2.308066697E-04,-2.446556284E-07, 5.921045998E-01
       260, 1.489763864E-01, 6.850872554E-05, 1.489763864E-01, 6.850872554E-05, 1.069842244E-06, 1.703929734E-09,-4.963764491E-04,-5.551367754E-07, 4.072305460E-01
       261, 1.483397183E-01, 6.869258825E-05, 1.483397183E-01, 6.869258825E-05, 1.019937845E-06, 1.633091371E-09,-5.025798695E-04,-4.146325557E-07, 4.038476684E-01
       262, 1.585264086E-01, 6.859292575E-05, 1.585264086E-01, 6.859292575E-05, 1.039629850E-06, 1.660446802E-09,-4.279950523E-04,-1.245215041E-06, 4.558490903E-01
       263, 1.909964831E-01, 6.859359129E-05, 1.909964831E-01, 6.859359129E-05, 6.570457114E-07, 1.050091137E-09,-2.343333511E-04,-3.167203630E-07, 5.899189954E-01
       264, 5.594647325E-02, 6.882947661E-05, 5.594647325E-02, 6.882947661E-05, 1.851939950E-08, 2.980519063E-11,-4.698374789E-05, 7.127182556E-07, 3.290571364E-02
       265, 1.477030501E-01, 6.880234594E-05, 1.477030501E-01, 6.880234594E-05, 1.035651618E-06, 1.663868008E-09,-5.075700375E-04,-4.324711549E-07, 4.004491507E-01
       266, 1.591630768E-01, 6.874141775E-05, 1.591630768E-01, 6.874141775E-05, 1.133046954E-06, 1.817769418E-09,-4.157970550E-04,-1.116537927E-06, 4.589870397E-01
       267, 1.597997449E-01, 6.885174044E-05, 1.597997449E-01, 6.885174044E-05, 1.132189137E-06, 1.821922155E-09,-4.078722502E-04,-4.751066797E-07, 4.620188884E-01
       268, 1.897231473E-01, 6.885328877E-05, 1.897231473E-01, 6.885328877E-05, 6.431942418E-07, 1.035800270E-09,-2.404079880E-04,-1.835754433E-07, 5.855071939E-01
       269, 1.903598152E-01, 6.876415223E-05, 1.903598152E-01, 6.876415223E-05, 6.319853049E-07, 1.014750076E-09,-2.381085600E-04,-2.513404966E-07, 5.877150742E-01
       270, 6.429430085E-02, 6.908857446E-05, 6.429430085E-02, 6.908857446E-05, 7.154939584E-08, 1.160236232E-10,-1.902013174E-04, 1.389559207E-06, 3.541305999E-02
       271, 6.493218244E-02, 6.906786948E-05, 6.493218244E-02, 6.906786948E-05, 7.956603509E-08, 1.289466952E-10,-2.038200753E-04, 1.268280936E-06, 3.572529986E-02
       272, 6.556980400E-02, 6.904928199E-05, 6.556980400E-02, 6.904928199E-05, 8.327040175E-08, 1.348728400E-10,-2.167810581E-04, 1.275456626E-06, 3.606163733E-02
       273, 6.620721492E-02, 6.903452795E-05, 6.620721492E-02, 6.903452795E-05, 8.650914764E-08, 1.400493852E-10,-2.303147364E-04, 1.337098890E-06, 3.643031403E-02
       274, 6.684445703E-02, 6.902148477E-05, 6.684445703E-02, 6.902148477E-05, 9.677735965E-08, 1.566088733E-10,-2.441084887E-04, 1.316381765E-06, 3.685618707E-02
